"MonitoringLocationIdentifier","OrganizationIdentifier.x","MonitoringLocationName","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","OrganizationIdentifier.y","ActivityStartDate","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","TotalN","Year","Month","Date"
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2001-10-25","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.76,"mg/l",0.38,2001,10,2001-10-25
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2012-04-16","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.92,"mg/l","",NA,"",0.92,2012,4,2012-04-16
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2007-12-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2007,12,2007-12-05
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2010-02-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2010,2,2010-02-18
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2005-04-21","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2005,4,2005-04-21
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2015-08-12","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.88,"mg/l",0.44,2015,8,2015-08-12
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2015-08-12","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.85,"mg/l",0.425,2015,8,2015-08-12
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","1993-08-23","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.65,"mg/l",0.325,1993,8,1993-08-23
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2010-08-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.62,"mg/l","",NA,"",0.62,2010,8,2010-08-18
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","1991-10-28","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",3.8,"mg/l NO3",0.42921,1991,10,1991-10-28
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2003-06-25","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.69,"mg/l","",NA,"",0.69,2003,6,2003-06-25
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2005-04-21","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.95,"mg/l","",NA,"",0.95,2005,4,2005-04-21
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2003-10-30","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.85,"mg/l","",NA,"",0.85,2003,10,2003-10-30
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","1998-10-29","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.79,"mg/l","",NA,"",0.79,1998,10,1998-10-29
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2013-02-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2013,2,2013-02-05
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2012-07-18","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.6,"mg/l",0.8,2012,7,2012-07-18
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2010-06-03","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.72,"mg/l","",NA,"",0.72,2010,6,2010-06-03
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2013-06-11","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.7,"mg/l","",NA,"",0.7,2013,6,2013-06-11
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2002-04-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2002,4,2002-04-17
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2014-08-06","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.2,"mg/l",0.6,2014,8,2014-08-06
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2008-06-20","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.2,"mg/l",0.6,2008,6,2008-06-20
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2017-06-28","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.77,"mg/l",0.385,2017,6,2017-06-28
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2013-08-20","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.81,"mg/l",0.405,2013,8,2013-08-20
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2010-10-06","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.68,"mg/l","",NA,"",0.68,2010,10,2010-10-06
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2008-12-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.85,"mg/l","",NA,"",0.85,2008,12,2008-12-17
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2012-11-07","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.9,"mg/l",0.45,2012,11,2012-11-07
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2012-08-15","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.8,"mg/l","",NA,"",0.8,2012,8,2012-08-15
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2012-08-08","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",2.4,"mg/l",1.2,2012,8,2012-08-08
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2012-10-16","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.92,"mg/l","",NA,"",0.92,2012,10,2012-10-16
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2015-02-11","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2015,2,2015-02-11
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2003-05-07","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,2003,5,2003-05-07
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","1992-10-27","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.75,"mg/l",0.375,1992,10,1992-10-27
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2013-06-25","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.7,"mg/l",0.35,2013,6,2013-06-25
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2017-06-19","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.72,"mg/l",0.36,2017,6,2017-06-19
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","1998-08-28","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.82,"mg/l",0.41,1998,8,1998-08-28
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2014-12-09","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.97,"mg/l","",NA,"",0.97,2014,12,2014-12-09
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2013-05-14","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2013,5,2013-05-14
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2001-08-22","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.75,"mg/l",0.375,2001,8,2001-08-22
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2012-04-16","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.96,"mg/l","",NA,"",0.96,2012,4,2012-04-16
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2009-10-21","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.94,"mg/l","",NA,"",0.94,2009,10,2009-10-21
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","1992-08-27","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.55,"mg/l",0.275,1992,8,1992-08-27
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2013-06-11","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.62,"mg/l",0.31,2013,6,2013-06-11
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2017-08-23","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.1,"mg/l",0.55,2017,8,2017-08-23
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2005-08-08","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.7,"mg/l",0.35,2005,8,2005-08-08
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2012-05-10","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.82,"mg/l","",NA,"",0.82,2012,5,2012-05-10
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2007-10-17","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.99,"mg/l",0.495,2007,10,2007-10-17
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2004-10-19","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.85,"mg/l",0.425,2004,10,2004-10-19
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","1999-06-23","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.74,"mg/l","",NA,"",0.74,1999,6,1999-06-23
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","1991-10-28","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.85,"mg/l",0.425,1991,10,1991-10-28
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","1991-08-08","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.55,"mg/l",0.275,1991,8,1991-08-08
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2012-08-02","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.7,"mg/l",0.85,2012,8,2012-08-02
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2016-10-24","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.84,"mg/l","",NA,"",0.84,2016,10,2016-10-24
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2000-09-22","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.86,"mg/l",0.43,2000,9,2000-09-22
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","1995-08-01","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.45,"mg/l",0.225,1995,8,1995-08-01
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2011-06-21","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.62,"mg/l",0.31,2011,6,2011-06-21
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2013-06-05","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.65,"mg/l",0.325,2013,6,2013-06-05
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2011-04-07","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.98,"mg/l","",NA,"",0.98,2011,4,2011-04-07
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2009-08-12","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.2,"mg/l",0.6,2009,8,2009-08-12
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2013-10-30","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.85,"mg/l","",NA,"",0.85,2013,10,2013-10-30
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2013-10-22","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.87,"mg/l","",NA,"",0.87,2013,10,2013-10-22
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2002-10-30","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.3,"mg/l","",NA,"",1.3,2002,10,2002-10-30
"USGS-0209799150","USGS-NC","B.E. JORDAN LAKE AB US HWY 64 AT WILSONVILLE, NC",NA,"",35.7416667,-79.0191667,"USGS-NC","2012-08-02","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.75,"mg/l",0.375,2012,8,2012-08-02
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2008-08-05","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.71,"mg/l",0.355,2008,8,2008-08-05
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2004-10-20","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.79,"mg/l",0.395,2004,10,2004-10-20
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2012-08-08","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.67,"mg/l",0.335,2012,8,2012-08-08
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2009-12-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2009,12,2009-12-17
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2003-05-07","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.75,"mg/l","",NA,"",0.75,2003,5,2003-05-07
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2009-12-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2009,12,2009-12-17
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2013-04-02","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.89,"mg/l","",NA,"",0.89,2013,4,2013-04-02
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2007-12-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2007,12,2007-12-05
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2009-10-21","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.93,"mg/l","",NA,"",0.93,2009,10,2009-10-21
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2008-02-27","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,2008,2,2008-02-27
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2012-04-03","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.83,"mg/l","",NA,"",0.83,2012,4,2012-04-03
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2014-05-01","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.74,"mg/l","",NA,"",0.74,2014,5,2014-05-01
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","1991-09-24","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.85,"mg/l",0.425,1991,9,1991-09-24
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2010-10-06","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.85,"mg/l","",NA,"",0.85,2010,10,2010-10-06
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2004-10-20","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.83,"mg/l",0.415,2004,10,2004-10-20
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2014-02-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.96,"mg/l","",NA,"",0.96,2014,2,2014-02-18
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2010-10-06","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.84,"mg/l","",NA,"",0.84,2010,10,2010-10-06
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","1994-11-03","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.75,"mg/l",0.375,1994,11,1994-11-03
"USGS-0209801100","USGS-NC","B.E. JORDAN LK AT BELLS LANDNG NR GRIFFINS XRDS,NC",NA,"",35.7275,-79.0427778,"USGS-NC","2014-02-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2014,2,2014-02-18
